ID_numb,MenuCode,Menu_Nail,Cost,Choice,Order,Filter1,Not US,Repeated excluding other filters,Repeated and same demographics,Repetitions-2,IP,Completed,Date,Latitud ,Longitud,Duration,FirstClick,LastClick,PageSubmit,ClickCount,2Alt_Asked,3AltAsked,4Alt_Asked,5Alt_Asked,6Alt_Asked,Binary_Timing - First Click,Binary_high_Timing - Last Click,Binary_high_Timing - Page Submit,Binary_high_Timing - Click Count,Binary1_menu,Binary1_choice,Binary1_order,Binary2_menu,Binary2_choice,Binary2_order,Binary3_menu,Binary3_choice,Binary3_order,Binary4_menu,Binary4_choice,Binary4_order,Binary5_menu,Binary5_choice,Binary5_order,Binary6_menu,Binary6_choice,Binary6_order,Binary7_menu,Binary7_choice,Binary7_order,Binary8_menu,Binary8_choice,Binary8_order,Binary9_menu,Binary9_choice,Binary9_order,Binary10_menu,Binary10_choice,Binary10_order,Gender,Age,Education,Ethnicity,Marital_status,Income,Employment,Pairwise Comparisons -Order,,First_Question
2006,17,7,1,0,12,0,0,0,0,0,74.137.60.167,1,2018-09-17 11:19,38.36199951,-85.8891983,92,0.625,0.625,6.305,1,1,2,-,-,-,4.743,35.848,37.293,10,12,2,21,13,3,31,14,4,14,15,5,15,23,2,23,24,2,24,25,2,52,34,3,43,35,5,53,45,5,54,0,2,4,1,2,5,1,Q31|5|9|1-2|8|7|6|10|3-2|2-2|4,21,1
2007,17,7,1,1,21,0,0,0,0,0,174.230.0.124,1,2018-09-17 11:22,42.55299377,-83.48020172,157,3.287,3.292,3.982,2,2,1,-,-,-,2.975,43.753,44.678,43,12,1,21,13,3,13,14,1,41,15,5,51,23,3,23,24,4,24,25,2,25,34,3,34,35,3,53,45,5,45,0,2,4,1,2,12,1,Q31|5|9|1-2|10|2-2|8|3-2|4|6|7,21,1
2008,17,7,1,1,12,0,0,0,0,0,47.196.15.37,1,2018-09-17 11:22,27.86610413,-82.32649994,103,3.949,3.949,6.27,1,1,2,-,-,-,1.921,32.423,33.401,10,12,2,21,13,1,13,14,4,14,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,5,53,45,4,45,1,2,2,1,2,6,1,Q31|10|1-2|8|9|3-2|6|7|4|2-2|5,12,0
2009,17,7,1,1,21,0,0,0,0,0,72.183.179.116,1,2018-09-17 11:23,29.87289429,-98.01399994,159,2.468,2.468,3.811,1,2,1,-,-,-,2.186,49.018,50.395,12,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,24,25,5,52,34,3,43,35,3,53,45,4,54,1,2,4,3,1,3,1,Q31|4|1-2|9|6|8|3-2|5|10|7|2-2,12,0
2010,17,7,1,1,21,0,0,0,0,0,173.91.10.174,1,2018-09-17 11:24,41.55839539,-81.4756012,167,1.296,3.042,4.009,2,2,1,-,-,-,0.594,30.332,31.678,21,12,1,12,13,1,31,14,4,41,15,1,15,23,2,32,24,4,24,25,5,52,34,3,43,35,3,35,45,5,45,0,2,4,1,1,3,1,Q31|3-2|9|2-2|8|1-2|10|5|6|7|4,21,1
2011,17,7,1,2,12,0,1,0,0,0,119.30.45.115,1,2018-09-17 11:24,23.72900391,90.41119385,232,3.791,3.791,5.539,1,1,2,-,-,-,9.762,79.631,80.621,11,12,2,12,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,45,1,3,5,4,2,8,1,Q31|7|1-2|4|5|8|6|3-2|2-2|10|9,21,1
2012,17,7,1,1,12,0,0,0,0,0,96.66.40.97,1,2018-09-17 11:24,42.50280762,-83.76940155,41,0,0,0.333,0,1,2,-,-,-,0.109,9.021,10.491,10,12,2,12,13,1,13,14,4,14,15,1,51,23,2,32,24,4,24,25,2,25,34,3,43,35,3,35,45,4,45,1,2,4,1,2,9,1,Q31|10|8|4|3-2|7|5|1-2|2-2|6|9,12,0
2013,17,7,1,1,12,0,0,1,0,1,104.131.188.187,1,2018-09-17 11:25,33.76939392,-83.38970184,174,1.296,2.454,3.426,2,1,2,-,-,-,1.055,28.775,29.812,21,12,2,21,13,1,13,14,1,14,15,5,15,23,2,23,24,2,24,25,5,25,34,3,34,35,5,35,45,5,54,1,2,5,1,3,2,1,Q31|9|8|7|4|3-2|10|2-2|5|6|1-2,21,1
2014,17,7,1,1,12,0,0,0,0,0,50.102.28.79,1,2018-09-17 11:26,39.55450439,-87.12509918,473,3.277,3.277,4.991,1,1,2,-,-,-,16.409,79.155,80.721,12,12,1,21,13,3,13,14,4,41,15,5,15,23,3,23,24,2,42,25,5,52,34,3,43,35,3,53,45,5,45,1,2,4,1,2,4,4,Q31|7|3-2|9|6|5|1-2|2-2|10|8|4,12,0
2015,17,7,1,2,12,0,0,0,0,0,96.59.128.128,1,2018-09-17 11:26,28.08590698,-82.76249695,381,6.603,6.603,7.767,1,1,2,-,-,-,10.893,70.157,72.185,10,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,4,42,25,2,25,34,3,34,35,5,35,45,5,54,0,4,5,1,2,12,4,Q31|1-2|10|3-2|2-2|6|5|7|9|4|8,12,0
2016,17,7,1,2,12,0,0,0,0,0,207.255.35.44,1,2018-09-17 11:29,40.4367981,-78.33149719,408,4.68,15.8,17.077,11,1,2,-,-,-,5.409,153.034,153.953,153,12,2,12,13,3,13,14,4,41,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,45,1,4,4,1,1,4,1,Q31|7|4|9|6|8|5|3-2|1-2|10|2-2,12,0
2017,17,7,1,2,21,0,0,0,0,0,76.95.110.54,1,2018-09-17 11:32,34.14529419,-119.1091003,445,31.474,31.49,32.432,2,2,1,-,-,-,9.07,79.022,80.291,57,12,2,12,13,3,31,14,4,41,15,5,51,23,2,32,24,4,24,25,5,25,34,3,43,35,5,35,45,5,45,0,1,3,1,1,3,2,Q31|8|9|1-2|5|2-2|7|6|4|3-2|10,12,0
2018,17,7,1,2,12,0,0,0,0,0,68.0.178.91,1,2018-09-17 11:33,33.6309967,-112.0939026,343,10.695,10.695,13.139,1,1,2,-,-,-,9.535,114.675,116.52,11,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,2,52,34,3,34,35,5,53,45,5,45,0,4,2,1,4,4,1,Q31|1-2|10|8|5|6|3-2|4|2-2|9|7,12,0
2019,17,7,1,0,12,0,0,0,0,0,107.5.199.80,1,2018-09-17 11:38,42.85549927,-85.88279724,220,0,0,5.708,0,1,2,-,-,-,14.293,70.361,72.55,11,12,2,21,13,3,31,14,4,14,15,5,51,23,2,23,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,3,4,1,4,3,1,Q31|8|2-2|3-2|4|1-2|10|5|6|7|9,12,0
2020,17,7,1,1,21,0,1,0,0,0,190.124.31.9,1,2018-09-17 11:38,8,-66,168,13.338,13.338,16.156,1,2,1,-,-,-,4.863,25.031,27.586,10,12,2,21,13,1,13,14,4,41,15,5,51,23,3,23,24,4,24,25,2,52,34,4,34,35,5,53,45,5,45,1,3,3,1,2,3,1,Q31|6|10|8|7|5|3-2|9|1-2|2-2|4,21,1
2021,17,7,1,2,12,0,0,0,0,0,23.229.117.126,1,2018-09-17 11:39,34.0493927,-118.2640991,151,4.073,4.073,5.533,1,1,2,-,-,-,4.535,38.358,41.149,11,12,2,21,13,1,13,14,4,14,15,1,15,23,2,23,24,4,42,25,5,52,34,3,34,35,3,35,45,4,54,1,2,4,1,1,4,1,Q31|1-2|10|8|6|7|4|5|3-2|2-2|9,12,0
2022,17,7,1,2,21,0,0,0,0,0,98.127.106.159,1,2018-09-17 12:02,39.12640381,-108.5363007,103,2.394,2.394,3.453,1,2,1,-,-,-,2.351,27.735,29.133,10,12,2,21,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,3,34,35,3,53,45,5,54,0,3,4,1,1,1,1,Q31|8|10|9|7|4|3-2|6|1-2|5|2-2,12,0
2023,17,7,1,1,12,0,0,1,0,0,184.176.100.178,1,2018-09-17 12:07,33.37759399,-112.3873978,1079,6.637,6.637,7.754,1,1,2,-,-,-,1.986,60.478,63.105,12,12,1,12,13,3,31,14,1,41,15,5,51,23,3,23,24,4,42,25,5,25,34,3,43,35,3,53,45,5,54,1,3,4,4,2,7,1,Q31|10|7|1-2|8|2-2|4|6|5|9|3-2,21,1
2024,17,7,1,1,12,0,0,0,0,0,98.146.221.33,1,2018-09-17 12:33,46.7171936,-116.9179001,105,0.259,1.617,2.463,3,1,2,-,-,-,0.523,40.22,40.897,20,12,1,12,13,1,13,14,4,14,15,1,51,23,2,23,24,4,24,25,5,25,34,4,34,35,3,35,45,4,45,0,2,3,1,1,1,5,Q31|10|2-2|3-2|1-2|9|5|6|4|7|8,21,1
2025,17,7,1,2,21,0,0,0,0,0,64.25.207.20,1,2018-09-17 12:35,43.57859802,-84.58730316,358,8.265,8.265,9.312,1,2,1,-,-,-,10.453,142.047,146.808,16,12,2,21,13,3,31,14,1,41,15,5,15,23,3,23,24,2,24,25,2,25,34,3,34,35,5,53,45,5,45,1,2,4,1,1,4,1,Q31|10|5|1-2|8|6|7|9|3-2|4|2-2,21,1
2026,17,7,1,2,12,0,0,0,0,0,67.164.179.247,1,2018-09-17 13:20,39.70550537,-104.9664001,271,8.572,8.572,9.633,1,1,2,-,-,-,10.585,86.112,89.336,11,12,2,21,13,3,13,14,4,41,15,5,51,23,2,32,24,2,42,25,5,52,34,3,43,35,3,53,45,5,54,1,1,3,2,1,11,1,Q31|8|4|9|10|6|1-2|3-2|5|2-2|7,12,0
2027,17,7,1,2,21,0,0,0,0,0,74.178.27.51,1,2018-09-17 13:46,32.98309326,-80.12229919,363,5.001,6.572,7.4,2,2,1,-,-,-,4.915,74.959,75.962,21,12,2,21,13,3,13,14,4,14,15,5,51,23,2,23,24,2,24,25,5,52,34,3,43,35,5,53,45,5,45,1,3,4,3,2,7,1,Q31|1-2|5|6|9|2-2|8|10|3-2|7|4,21,1
2028,17,7,1,1,21,0,0,0,0,0,108.59.10.177,1,2018-09-17 15:49,39.67340088,-75.7052002,157,2.399,2.399,4.386,1,2,1,-,-,-,3.112,29.196,30.459,11,12,1,12,13,3,13,14,4,41,15,1,15,23,3,32,24,4,42,25,5,25,34,3,34,35,3,35,45,4,45,0,2,4,1,2,2,1,Q31|5|10|7|8|9|6|3-2|1-2|2-2|4,21,1
2029,8,25,3,0,425,0,0,0,0,0,73.171.228.107,1,2018-09-17 11:20,29.93029785,-81.50489807,146,28.514,28.514,30.078,1,4,2,5,-,-,7.787,56.054,57.215,12,12,2,21,13,3,13,14,1,41,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,0,4,4,1,1,2,1,Q31|9|10|4|6|5|8|3-2|7|1-2|2-2,12,1
2030,8,25,3,4,425,0,0,0,0,0,107.221.192.132,1,2018-09-17 11:23,42.21389771,-83.19380188,349,2.938,127.504,128.163,8,4,2,5,-,-,3.476,45.801,46.365,49,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,2,3,1,2,7,1,Q31|7|6|5|9|3-2|8|2-2|10|1-2|4,12,1
2031,8,25,3,0,452,0,0,0,0,0,75.186.144.187,1,2018-09-17 11:26,39.46110535,-83.81719971,147,1.199,23.593,24.48,10,4,5,2,-,-,1.398,38.083,38.853,56,12,1,21,13,3,31,14,4,41,15,5,51,23,3,32,24,4,24,25,5,25,34,4,43,35,3,35,45,4,45,0,2,2,1,1,5,1,Q31|6|10|1-2|3-2|7|4|2-2|9|8|5,12,1
2032,8,25,3,5,254,0,0,0,0,0,216.152.5.0,1,2018-09-17 11:26,35.78759766,-77.98439789,272,29.194,29.194,30.937,1,2,5,4,-,-,5.688,91.253,95.694,10,12,2,12,13,3,31,14,4,14,15,5,15,23,3,32,24,4,24,25,2,25,34,3,43,35,5,35,45,5,45,0,3,4,1,2,9,1,Q31|4|2-2|6|5|3-2|8|9|7|10|1-2,12,1
2033,8,25,3,4,245,0,0,0,0,0,173.251.116.19,1,2018-09-17 11:27,41.14489746,-73.34279633,278,31.764,31.764,33.514,1,2,4,5,-,-,7.509,74.549,75.315,11,12,2,12,13,1,31,14,1,14,15,5,51,23,2,32,24,4,24,25,5,52,34,3,34,35,5,35,45,5,45,0,1,4,1,1,3,1,Q31|4|7|6|8|2-2|10|5|1-2|3-2|9,12,1
2034,8,25,3,2,452,0,0,0,0,0,96.3.77.166,1,2018-09-17 11:27,46.81590271,-100.7061005,231,41.94,41.94,43.03,1,4,5,2,-,-,11.04,68.346,69.566,10,12,2,21,13,3,13,14,1,14,15,5,15,23,2,32,24,2,42,25,2,52,34,3,43,35,3,53,45,5,45,0,4,3,1,2,8,1,Q31|10|8|4|1-2|9|2-2|5|7|6|3-2,12,1
2035,8,25,3,2,425,0,1,0,0,0,192.76.8.86,1,2018-09-17 11:27,51.75,-1.25,291,52.511,52.511,91.506,1,4,2,5,-,-,8.698,49.549,51.522,11,12,2,21,13,3,31,14,1,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,3,5,Q31|9|1-2|10|4|2-2|7|6|5|8|3-2,21,0
2036,8,25,3,5,542,0,0,0,0,0,196.17.251.14,1,2018-09-17 11:36,39.09970093,-94.57859802,110,1.429,1.429,3.942,1,5,4,2,-,-,2.059,40.257,42.069,15,12,1,12,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,4,34,35,5,53,45,4,45,1,2,4,1,2,7,1,Q31|9|6|1-2|7|3-2|10|2-2|8|5|4,21,0
2037,8,25,3,0,245,0,0,0,0,0,71.95.54.149,1,2018-09-17 11:50,33.99890137,-117.4407959,303,0,0,37.461,0,2,4,5,-,-,3.869,35.541,37.016,10,12,2,21,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,3,35,45,5,54,0,2,4,2,2,5,4,Q31|6|2-2|3-2|1-2|5|7|10|9|4|8,21,0
2038,8,25,3,0,245,0,0,1,0,1,162.104.118.115,1,2018-09-17 11:59,34.918396,-92.13619995,293,0.598,3.201,3.779,8,2,4,5,-,-,0.897,81.384,82.224,63,12,2,12,13,3,13,14,1,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,43,35,5,35,45,5,54,0,1,2,1,1,1,1,Q31|7|4|3-2|1-2|10|9|6|5|8|2-2,21,0
2039,8,25,3,2,524,0,0,0,0,0,47.42.172.20,1,2018-09-17 12:25,43.21650696,-123.3417053,193,13.696,14.44,21.923,2,5,2,4,-,-,6.722,65.02,66.331,21,12,2,12,13,3,31,14,4,41,15,5,15,23,2,23,24,2,24,25,5,52,34,4,34,35,5,35,45,5,45,1,3,4,1,1,4,1,Q31|3-2|4|8|10|6|2-2|5|7|9|1-2,12,1
2029,8,25,2,0,452,0,0,0,0,0,73.171.228.107,1,2018-09-17 11:20,29.93029785,-81.50489807,146,0,0,3.234,0,4,5,2,-,-,7.787,56.054,57.215,12,12,2,21,13,3,13,14,1,41,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,0,4,4,1,1,2,1,Q31|9|10|4|6|5|8|3-2|7|1-2|2-2,12,1
2030,8,25,2,0,425,0,0,0,0,0,107.221.192.132,1,2018-09-17 11:23,42.21389771,-83.19380188,349,25.443,62.93,64.386,6,4,2,5,-,-,3.476,45.801,46.365,49,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,2,3,1,2,7,1,Q31|7|6|5|9|3-2|8|2-2|10|1-2|4,12,1
2031,8,25,2,4,245,0,0,0,0,0,75.186.144.187,1,2018-09-17 11:26,39.46110535,-83.81719971,147,4.08,13.114,14.333,8,2,4,5,-,-,1.398,38.083,38.853,56,12,1,21,13,3,31,14,4,41,15,5,51,23,3,32,24,4,24,25,5,25,34,4,43,35,3,35,45,4,45,0,2,2,1,1,5,1,Q31|6|10|1-2|3-2|7|4|2-2|9|8|5,12,1
2032,8,25,2,2,524,0,0,0,0,0,216.152.5.0,1,2018-09-17 11:26,35.78759766,-77.98439789,272,19.61,19.61,21.272,1,5,2,4,-,-,5.688,91.253,95.694,10,12,2,12,13,3,31,14,4,14,15,5,15,23,3,32,24,4,24,25,2,25,34,3,43,35,5,35,45,5,45,0,3,4,1,2,9,1,Q31|4|2-2|6|5|3-2|8|9|7|10|1-2,12,1
2033,8,25,2,2,254,0,0,0,0,0,173.251.116.19,1,2018-09-17 11:27,41.14489746,-73.34279633,278,74.183,74.183,75.798,1,2,5,4,-,-,7.509,74.549,75.315,11,12,2,12,13,1,31,14,1,14,15,5,51,23,2,32,24,4,24,25,5,52,34,3,34,35,5,35,45,5,45,0,1,4,1,1,3,1,Q31|4|7|6|8|2-2|10|5|1-2|3-2|9,12,1
2034,8,25,2,2,452,0,0,0,0,0,96.3.77.166,1,2018-09-17 11:27,46.81590271,-100.7061005,231,18.525,18.525,19.609,1,4,5,2,-,-,11.04,68.346,69.566,10,12,2,21,13,3,13,14,1,14,15,5,15,23,2,32,24,2,42,25,2,52,34,3,43,35,3,53,45,5,45,0,4,3,1,2,8,1,Q31|10|8|4|1-2|9|2-2|5|7|6|3-2,12,1
2035,8,25,2,2,425,0,1,0,0,0,192.76.8.86,1,2018-09-17 11:27,51.75,-1.25,291,17.498,17.498,31.792,1,4,2,5,-,-,8.698,49.549,51.522,11,12,2,21,13,3,31,14,1,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,3,5,Q31|9|1-2|10|4|2-2|7|6|5|8|3-2,21,0
2036,8,25,2,2,425,0,0,0,0,0,196.17.251.14,1,2018-09-17 11:36,39.09970093,-94.57859802,110,1.3,1.3,3.413,1,4,2,5,-,-,2.059,40.257,42.069,15,12,1,12,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,4,34,35,5,53,45,4,45,1,2,4,1,2,7,1,Q31|9|6|1-2|7|3-2|10|2-2|8|5|4,21,0
2037,8,25,2,2,452,0,0,0,0,0,71.95.54.149,1,2018-09-17 11:50,33.99890137,-117.4407959,303,19.184,19.184,22.196,1,4,5,2,-,-,3.869,35.541,37.016,10,12,2,21,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,3,35,45,5,54,0,2,4,2,2,5,4,Q31|6|2-2|3-2|1-2|5|7|10|9|4|8,21,0
2038,8,25,2,2,542,0,0,1,0,1,162.104.118.115,1,2018-09-17 11:59,34.918396,-92.13619995,293,0.739,22.241,23.128,9,5,4,2,-,-,0.897,81.384,82.224,63,12,2,12,13,3,13,14,1,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,43,35,5,35,45,5,54,0,1,2,1,1,1,1,Q31|7|4|3-2|1-2|10|9|6|5|8|2-2,21,0
2039,8,25,2,2,245,0,0,0,0,0,47.42.172.20,1,2018-09-17 12:25,43.21650696,-123.3417053,193,11.737,12.836,15.063,2,2,4,5,-,-,6.722,65.02,66.331,21,12,2,12,13,3,31,14,4,41,15,5,15,23,2,23,24,2,24,25,5,52,34,4,34,35,5,35,45,5,45,1,3,4,1,1,4,1,Q31|3-2|4|8|10|6|2-2|5|7|9|1-2,12,1
2029,8,25,1,2,542,0,0,0,0,0,73.171.228.107,1,2018-09-17 11:20,29.93029785,-81.50489807,146,12.944,12.944,13.801,1,5,4,2,-,-,7.787,56.054,57.215,12,12,2,21,13,3,13,14,1,41,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,0,4,4,1,1,2,1,Q31|9|10|4|6|5|8|3-2|7|1-2|2-2,12,1
2030,8,25,1,2,542,0,0,0,0,0,107.221.192.132,1,2018-09-17 11:23,42.21389771,-83.19380188,349,1.725,6.558,7.162,6,5,4,2,-,-,3.476,45.801,46.365,49,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,2,3,1,2,7,1,Q31|7|6|5|9|3-2|8|2-2|10|1-2|4,12,1
2031,8,25,1,4,245,0,0,0,0,0,75.186.144.187,1,2018-09-17 11:26,39.46110535,-83.81719971,147,0.9,20.479,21.371,11,2,4,5,-,-,1.398,38.083,38.853,56,12,1,21,13,3,31,14,4,41,15,5,51,23,3,32,24,4,24,25,5,25,34,4,43,35,3,35,45,4,45,0,2,2,1,1,5,1,Q31|6|10|1-2|3-2|7|4|2-2|9|8|5,12,1
2032,8,25,1,2,245,0,0,0,0,0,216.152.5.0,1,2018-09-17 11:26,35.78759766,-77.98439789,272,9.095,9.095,17.334,1,2,4,5,-,-,5.688,91.253,95.694,10,12,2,12,13,3,31,14,4,14,15,5,15,23,3,32,24,4,24,25,2,25,34,3,43,35,5,35,45,5,45,0,3,4,1,2,9,1,Q31|4|2-2|6|5|3-2|8|9|7|10|1-2,12,1
2033,8,25,1,5,425,0,0,0,0,0,173.251.116.19,1,2018-09-17 11:27,41.14489746,-73.34279633,278,7.677,11.467,20.081,2,4,2,5,-,-,7.509,74.549,75.315,11,12,2,12,13,1,31,14,1,14,15,5,51,23,2,32,24,4,24,25,5,52,34,3,34,35,5,35,45,5,45,0,1,4,1,1,3,1,Q31|4|7|6|8|2-2|10|5|1-2|3-2|9,12,1
2034,8,25,1,2,425,0,0,0,0,0,96.3.77.166,1,2018-09-17 11:27,46.81590271,-100.7061005,231,12.05,12.05,13.968,1,4,2,5,-,-,11.04,68.346,69.566,10,12,2,21,13,3,13,14,1,14,15,5,15,23,2,32,24,2,42,25,2,52,34,3,43,35,3,53,45,5,45,0,4,3,1,2,8,1,Q31|10|8|4|1-2|9|2-2|5|7|6|3-2,12,1
2035,8,25,1,5,524,0,1,0,0,0,192.76.8.86,1,2018-09-17 11:27,51.75,-1.25,291,6.227,6.227,10.191,1,5,2,4,-,-,8.698,49.549,51.522,11,12,2,21,13,3,31,14,1,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,3,5,Q31|9|1-2|10|4|2-2|7|6|5|8|3-2,21,0
2036,8,25,1,5,425,0,0,0,0,0,196.17.251.14,1,2018-09-17 11:36,39.09970093,-94.57859802,110,1.526,1.526,2.744,1,4,2,5,-,-,2.059,40.257,42.069,15,12,1,12,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,4,34,35,5,53,45,4,45,1,2,4,1,2,7,1,Q31|9|6|1-2|7|3-2|10|2-2|8|5|4,21,0
2037,8,25,1,4,452,0,0,0,0,0,71.95.54.149,1,2018-09-17 11:50,33.99890137,-117.4407959,303,101.212,101.212,107.546,1,4,5,2,-,-,3.869,35.541,37.016,10,12,2,21,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,3,35,45,5,54,0,2,4,2,2,5,4,Q31|6|2-2|3-2|1-2|5|7|10|9|4|8,21,0
2038,8,25,1,2,452,0,0,1,0,1,162.104.118.115,1,2018-09-17 11:59,34.918396,-92.13619995,293,1.27,15.267,15.826,10,4,5,2,-,-,0.897,81.384,82.224,63,12,2,12,13,3,13,14,1,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,43,35,5,35,45,5,54,0,1,2,1,1,1,1,Q31|7|4|3-2|1-2|10|9|6|5|8|2-2,21,0
2039,8,25,1,4,425,0,0,0,0,0,47.42.172.20,1,2018-09-17 12:25,43.21650696,-123.3417053,193,13.407,15.08,17.144,3,4,2,5,-,-,6.722,65.02,66.331,21,12,2,12,13,3,31,14,4,41,15,5,15,23,2,23,24,2,24,25,5,52,34,4,34,35,5,35,45,5,45,1,3,4,1,1,4,1,Q31|3-2|4|8|10|6|2-2|5|7|9|1-2,12,1
2029,18,8,3,0,13,0,0,0,0,0,73.171.228.107,1,2018-09-17 11:20,29.93029785,-81.50489807,146,0,0,3.14,0,1,3,-,-,-,7.787,56.054,57.215,12,12,2,21,13,3,13,14,1,41,15,5,51,23,2,23,24,2,42,25,2,52,34,3,43,35,5,53,45,5,45,0,4,4,1,1,2,1,Q31|9|10|4|6|5|8|3-2|7|1-2|2-2,12,0
2030,18,8,3,0,13,0,0,0,0,0,107.221.192.132,1,2018-09-17 11:23,42.21389771,-83.19380188,349,2.803,32.523,32.562,2,1,3,-,-,-,3.476,45.801,46.365,49,12,2,12,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,5,35,45,5,54,0,2,3,1,2,7,1,Q31|7|6|5|9|3-2|8|2-2|10|1-2|4,12,0
2031,18,8,3,1,31,0,0,0,0,0,75.186.144.187,1,2018-09-17 11:26,39.46110535,-83.81719971,147,1.195,8.019,8.647,7,3,1,-,-,-,1.398,38.083,38.853,56,12,1,21,13,3,31,14,4,41,15,5,51,23,3,32,24,4,24,25,5,25,34,4,43,35,3,35,45,4,45,0,2,2,1,1,5,1,Q31|6|10|1-2|3-2|7|4|2-2|9|8|5,12,0
2032,18,8,3,0,31,0,0,0,0,0,216.152.5.0,1,2018-09-17 11:26,35.78759766,-77.98439789,272,34.126,34.126,35.782,1,3,1,-,-,-,5.688,91.253,95.694,10,12,2,12,13,3,31,14,4,14,15,5,15,23,3,32,24,4,24,25,2,25,34,3,43,35,5,35,45,5,45,0,3,4,1,2,9,1,Q31|4|2-2|6|5|3-2|8|9|7|10|1-2,12,0
2033,18,8,3,0,31,0,0,0,0,0,173.251.116.19,1,2018-09-17 11:27,41.14489746,-73.34279633,278,0,0,20.649,0,3,1,-,-,-,7.509,74.549,75.315,11,12,2,12,13,1,31,14,1,14,15,5,51,23,2,32,24,4,24,25,5,52,34,3,34,35,5,35,45,5,45,0,1,4,1,1,3,1,Q31|4|7|6|8|2-2|10|5|1-2|3-2|9,12,0
2034,18,8,3,1,13,0,0,0,0,0,96.3.77.166,1,2018-09-17 11:27,46.81590271,-100.7061005,231,6.43,6.43,9.706,1,1,3,-,-,-,11.04,68.346,69.566,10,12,2,21,13,3,13,14,1,14,15,5,15,23,2,32,24,2,42,25,2,52,34,3,43,35,3,53,45,5,45,0,4,3,1,2,8,1,Q31|10|8|4|1-2|9|2-2|5|7|6|3-2,12,0
2035,18,8,3,3,13,0,1,0,0,0,192.76.8.86,1,2018-09-17 11:27,51.75,-1.25,291,64.305,64.305,65.617,1,1,3,-,-,-,8.698,49.549,51.522,11,12,2,21,13,3,31,14,1,14,15,5,15,23,2,32,24,2,24,25,2,25,34,3,43,35,5,53,45,5,45,0,2,4,1,1,3,5,Q31|9|1-2|10|4|2-2|7|6|5|8|3-2,21,1
2036,18,8,3,1,31,0,0,0,0,0,196.17.251.14,1,2018-09-17 11:36,39.09970093,-94.57859802,110,3.154,3.154,6.181,1,3,1,-,-,-,2.059,40.257,42.069,15,12,1,12,13,3,31,14,4,14,15,5,51,23,3,32,24,4,42,25,5,25,34,4,34,35,5,53,45,4,45,1,2,4,1,2,7,1,Q31|9|6|1-2|7|3-2|10|2-2|8|5|4,21,1
2037,18,8,3,0,13,0,0,0,0,0,71.95.54.149,1,2018-09-17 11:50,33.99890137,-117.4407959,303,0,0,37.442,0,1,3,-,-,-,3.869,35.541,37.016,10,12,2,21,13,3,31,14,4,14,15,5,51,23,2,32,24,2,42,25,2,25,34,3,43,35,3,35,45,5,54,0,2,4,2,2,5,4,Q31|6|2-2|3-2|1-2|5|7|10|9|4|8,21,1
2038,18,8,3,0,31,0,0,1,0,1,162.104.118.115,1,2018-09-17 11:59,34.918396,-92.13619995,293,2.387,103.545,104.321,16,3,1,-,-,-,0.897,81.384,82.224,63,12,2,12,13,3,13,14,1,14,15,5,51,23,2,32,24,2,42,25,2,52,34,3,43,35,5,35,45,5,54,0,1,2,1,1,1,1,Q31|7|4|3-2|1-2|10|9|6|5|8|2-2,21,1
